HSiTAIWAN," Take a closer look; guess which part of me is used as medicine? Finally, i free the ladies of menstrual disorders and amenorrhea. Based on the synthetic genetic circuits with non-coding small rna, we study the phase space of binding constant k (kb) for engineering in escherichia coli (e. coli). The various types of srna mediated circuits are well described by relevant kb, mapping the near simultaneously regulations to decrease (or increase) the target mrna. The popular genetic switch, plac with laci (weak binding) and ptet and tetr (strong binding), are used here to mimic the simplest synthetic circuits in e. coli.",2016
HZAU-China," So we write a sequential photography program, and it can be used to take a photo every 15 minutes combined with raspberry pi computer. When this program is running, you can see the gui like figure 1a; the python shell window is also useful for you to see the measure result (figure 1b). Warning: camera and the target object cannot be moved after shooting begins and the ambient light must be invariant. After running this program, click the min track bar and move the mouse. Move the track bar until the colony you want to measure looks the best (clearest).",2016
Kyoto," All files generated by keln are formatted in the same way, including class tags for customizing their appearance. Please enter the numbers of columns and table title here, then push ""apply"" button. Note: please write names separated by comma. If keln says ""syntax error"", please confirm that settings.txt is correct. Please add functions you need, and start writing electronic lab notes today!",2016
NCKU Tainan," Figure 1, the fitting curve of u. coli show the range we can calculate numerically. Figure 2, report when the result of concentration in the calculable range (1 mm ~ 30 mm), the bottom graph shows the user condition. When the concentrate  exceeds the  range, (number of the range), the software can report the state as ""safe"". This code allows the computer automatically analyzing the data and giving  a report to help  our users  adjust their life style by knowing the body condition. With the simple i/o arduino user interface,  we bring u-know to people’s daily lives and make it available for everyone to have an easy access to embrace simple diabetes monitoring.",2016
OUC-China," When users upload their own sequence, the software can find out corresponding stem loops and store them into the database. Moreover, when users need proteins expressed in specific quantity, such as inputting the ratio of two different proteins, the software can provide suitable stem loops according to the ratio. With the help of this database, we can regulate the protein expression level more rationally, more precisely and more quickly. We believe that our toolbox will play a part in prokaryotic regulation field. If you want to see our source code and operation guide.",2016
Peking," Now for the wish of sharing, the software was published on webpage so that everyone can try our method or even compare it with experiments. Note that this application exclusively uses the formula described in our “model-mass distribution” part. All rights reserved.",2016
SUSTech Shenzhen, Licensed under cc by 4.0.,2016
Sydney Australia," After inputting a sequence you need a primer for, it will provide a list of potential primers sorted by tm, and will also take into consideration restriction sites if specified by the user. Feel free to test it out - maybe you can help improve it! The second major part of software was designing and creating a phone app. A worker or consumer, (or anybody!) We extended our success in this area by also designing a working phone app for hamburg igem that works in a similar way in conjunction with their chlamydia biosensor.",2016
SYSU-MEDICINE,Unable to retrieve SYSU-MEDICINE software.,2016
SZU-China," Since there are almost no green ways to produce hydrogen efficiently, our team try to work out a biological way to keep producing hydrogen in efficiency.to achieve the aim, we choose chlamydomonas reintmrdtii, a kind of green algae.",2016
TAS Taipei," Find out how we can non-invasively treat and prevent cataract formation. Follow along our discovery of exciting science! You can customize your own design of nanoparticles, and analyze its function inside the body. The specific equations used in this calculator can be found, in the collapsible details in the model page. This computational software can be used by future igem teams who are interested in using nanoparticles to efficiently deliver their synthesized proteins.",2016
Technion Israel," This feat was done using the rosetta software suite by following the protocol published by moretti, r. et al. See the computational design page for more explanations about the use of the software, and see the wet lab results of our designs at the results tab. To successfully run it you are required to download and install the following software: rosetta, bcl, openbabel, python and a protein visualization program such as ucsf chimera or pymol. Run the main program running the software is 'runrosetta.sh'. Note that this is possible only for redesigning the tar ligand binding domain to bind your desired ligand.",2016
TJUSLS China," Open the matlab program in your computer, input “guide” on the “command window”, then press “enter” on the keyboard. On the pop-up window “guide quick start”, choose the “open existing gui”, click “browse” button. If the guide window pop-up, click the “change folder” button. Operation field: when a data is input, process setting and calculate method can be selected using the mouse and the function keys located here. Click the menu bar “file-open”, data file can be opened in this window.",2016
Bordeaux," The igem team of bordeaux thought of an alternative method to help tackle this problem. In fact our objective has been to create a software that can allow users to simulate the growth of transformed bacteria on a certain area of a solid surface for a given set of parameters. Each square corresponds to a 1µm² area and can contain one bacterial cell directly in contact with the surface or piled up on another bacterium. These actions are consuming nutrients, metabolizing them, and dividing or dying if certain conditions are met. To simulate the growth of bacteria we used two different approaches that are explained in the section model.",2016
DTU-Denmark," The dtu biobuilders team was well aware of this fact and therefore took a leap forward by developing taico, a unique specialized yet user-friendly codon optimization tool based on species specific tai calculation. The assumption that the most frequent synonymous codon is also the most efficiently translated codon is not necessarily true when it is considered that a typical or average transcript is not one that is likely to have a higher than average translation efficiency. Instead, these transcripts contain codons that best match the trna pools in the cell. These trna pools can be estimated by the number of trna genes that have an anticodon  which corresponds to a given codon. This approach is known as the trna adaptation index (tai)1 when used to assess the translation efficiency of a coding sequence.",2016
Edinburgh UG," This would have been a practically impossible task without a novel computational approach. In order to make babbled accessible our software needed to be open source (our code can be found on githubor on our dedicated wiki page), have an easy to use and elegant user interface, and run under reasonable time constraints (it's possible to encode entire lexicons practically instantly). In addition to the easy and fast encoding and decoding of our babblebricks we needed to automate our unique dna error correction system; adapting a number of computer science techniques to new and creative applications in dna storage. Finally,  with data security an ever growing concern we implemented a highly secure dna encryption system to safeguard against unauthorised access. This will display a piece of text with brief explanations of the informatics concepts behind babbled.",2016
EPFL, Intelligene is suite of tools meant to fix just that. This required modifying cello in multiple ways.,2016
Groningen," Cut off the right-most, the least significant, 2 bits: 01. Put the length, checksum, message and footer together as the tail sequence. Put the start sequence, padding and substitution length together in front of the tail. The message sequence itself: length times 4 base-pairs. Skip the next 4 base-pairs (the padding).",2016
Hannover," First, we aimed to simplify the organization of an igem team by modifying a platform to share ideas, files, and knowledge. Secondly, we also designed a spotter program to specifically place oligonucleotides that will visualize a picture upon specific binding of a gfp-tagged tale. Combined with a pipetting robot, this software can be used to design new tale sequences without much effort. Our team contributed to phabricator, extending it with a twitter plug-in that displays a news feed in a side panel. Cyberprinter can convert any image into a spotting program for the spotter ""gesim nanoplotter 2.1"".",2016
Imperial College," On this platform, synthetic biologists can submit entries containing growth conditions, protocol and data for cell cultures. The population fields must be filled in and begin with a single capitalized letter for an abbreviated genus followed by the species or strain name (eg. When typing into these fields a drop-down, autocomplete list of suggestions of species previously entered to alice will appear. Additionally, the population fields must begin with a single capitalized letter for an abbreviated genus followed by the species or strain name (eg. When typing into these fields a drop-down, autocomplete list of suggestions of species previously entered to alice will appear.",2016
INSA-Lyon," The trick is to convert the aptamer to rna, then compute its structure, re-convert to dna and minimize the free energy to adjust atom coordinates. The goal of our tool is to predict the 5 most probable structures your aptamer would have in biological samples, and output them in pdb file format, from scratch with only primary sequence input. Although it is not made to give precise energy computation results, it does return the most probable 3d structures. (our team signed a custom licence of the rosetta suite for the purpose of our web server). You can also download it for your local server at https://github.com/ia2c/aptamers, but you need to download rosetta separately from rosettacommons.org.",2016
LMU-TUM Munich," So we've been upgrading our bioprinter with a new printhead and a precise diy syringe pump, which allows us to print structures composed of cells embedded in a proteinmatrix instead. To drive the syringe pump and control the new printing features we reprogrammed the ultimaker 2+ firmware as well as the cura software (cura 2.1), which compiles the 3d print files in the gcode format. The modified firmware protects the bioprinter form damages which can result from collisions with the dish, it's holder or any other component. Deactivation of temperature measurement and heating controls for bed and both extruders as these are unused and also allow to completely remove the filament extrusion head. Added additional calibration steps for leveling height of the building platform and at the border of the inner surface of the used dish.",2016
Pasteur Paris,Unable to retrieve Pasteur Paris software.,2016
Slovenia, To test the software you can download the example .lif file. Change the working directory to unzipped capture folder. Then compile .java source files to executable .class files. Create a single java archive file from multiple .class files. For many platforms you can simply install (or update) jdk 8.,2016
TU Darmstadt," Without javascript enabled, many features including the mobile version are not usable. Therefore, our team decided to build a fully automatized pipetting robot that is able to locate a set of samples, detect potential light emission and pipet a specific amount of non-natural amino acid solution into the fluorescent sample. Moving from sla to full deposit modeling (fdm) techniques, the 3d printing idea became alive in the do‑it‑yourself community. Ever since that time, simple 3d printers are accessible for little money and due to the open source idea of projects like reprap [2] affordable for many. In last years project, igem tu darmstadt has already built a fully working sla printer, capable of being fed with biologically manufactured plastics [3].",2016
TU Delft," Especially in controversial contexts such as the use of synthetic biology; identification, assessment, and mitigation of risks are essential to ensure safety and good practice. This tool focuses on chemical risks and risks concerning physical and environmental harm the addressed genetically modified organisms  can cause. The estimation is made using standard material safety data combined with input the user gives about the details of the experiment. Physical and environmental risk levels are determined using a set of questions about the used donors, hosts and vectors. The answers the user gives are processed through a simplified framework derived from legislation on genetically modified organisms, which results in an indication of the risk level and required lab safety.",2016
UGent Belgium," For both the dht11 and dht22 sensor, a python script was developed to measure and broadcast the humidity during a predefined timeframe. This framework uses the above-mentioned sensor logging and streaming module to gather the environmental data. This class measures the humidity and temperature with a predetermined frequency and writes these measurements to a .csv file, this information is also passed to the controller class. The controller class implements the actual on-off controller, regulating the humidifier; the humidifier is activated when the humidity drops below the setpoint. Due to short dead time and fast dynamics of the system, such a simple controller gives rise to good results.",2016
UiOslo Norway, We have created the elementary parts of an android application to show that one  process in the diagnostics field can be improved to enable more efficient and cost effective work. The best software tool should be awarded to uioslo igem because it's valuable for the future of science to integrate our everyday technology when we invent new technology. Uioslo igem does this by use of the camera of a mobile phone instead of separate photodiode in the design of our diagnostic test. The software tool we have created analyzes the rgb value of pixels in a bitmap to measure wavelengths of the material that we take a picture of. At first we considered a full spectrophotometer but decided that just taking a picture under the right lighting circumstances would be adequate to measure color changes quite accurately.,2016
UPF-CRG Barcelona," Programming each equation separately was slow and tiresome, so we developed a tool that handled the bottom level formulation and calculations, letting us focus on pathway design and parameter tuning. The result is a node-based pathway editor for enzymatic reactions that uses runge-kutta integration methods to solve a set of self-generated michaelis-menten equations that describe the evolution of the system. We focused on making things accessible from the get-go, providing a simple interface and intuitive controls, save and load functionality, and the option to download paths from our github repository.this software could be of interest to anyone that wants to quickly prototype an enzymatic pathway, or just mess around with michaelis-menten reactions. The software can be run with python 3.4 + kivy 1.9.1 + numpy + matplotlib, or with our standalone executable (windows). It is part of the software entrance of the team upf-crg barcelona, for the international synthetic biology competition igem 2016.",2016
UPO-Sevilla," Particularly, glycerol uptake and metabolism by recombinant pseudomonas putida have been studied. For this purpose, a computer software has been developed in collaboration with barcelona igem team, to model biochemical routes using michaelis-menten kinetics. In that team's version of the software, a user can assess metabolite concentrations over time for a specific biochemical network. For this, the user can set the input parameters and check the results using a graphic interface. The code is freely available (see annex i or at github upo sevilla).",2016
Valencia UPV," Hype-it software gather many sections where users could take advantage of all the tools that integrate it. Those sections are a forum, a blog, a news feed, a complete targets database, our scoring system, a gene viewer and a hierarchy of groups. Therefore, we could say we have created a  complete social network.we have used mean framework (mongo, express, angular, node) to carry out the web development. This framework set up in 2013 and has overtaken his main rivals, as php o .net.the business logic layer facilitates implementation of the tool in different environments. You just need to change a file to modify the persistence of the software, you can persist in oracle, in mongo or whatever you want.another bonus that makes our software greater than others is the use of npm (node package manager) and bower web package manager.",2016
Wageningen UR," Given the specificity of our tool and the importance of biobrick discovery in igem, we made it publicly available for everyone to modify and use. For the purpose of the beet project, we use it as a cry toxin predictor, given genomes of selected bacteria. Importantly, the strains also showed no miticidal activity against bee larvae. Because of this we started several sub-projects in parallel to maximize our chances of finding a viable v. destructor-killer. There already exists a publication about a tool called “bt toxin scanner”3.",2016
Warwick," To achieve these outcomes, it incorporates open source code from rnafold [1] and code developed by iman farasat and howard m. salis [2], generously provided by them. The aim is to use this tool for de novo design of crispr-repressed (crispri) and crispr activated (crispra) promoters, as there is currently no method available for designing promoter sequences of pre-defined repression/ activation strengths. 1: the fold change for the dcas9 [3] is plotted against its binding energy as calculated by the cas9 calculator. For its creation they analysed datasets from different experiments and took into account the effects of supercoiling on adjacent dna sites, different pam sites, grna:dna site mismatches, cas9 and grna expression levels, organisms and growth conditions. [2] farasat, iman, and howard m. salis.",2016
Guanajuato Mx,Unable to retrieve Guanajuato Mx software.,2016
TecCEM HS,Unable to retrieve TecCEM HS software.,2016
Alverno CA,Unable to retrieve Alverno CA software.,2016
BostonU HW," Specifically, it is a web application that runs on a node.js express server using html, javascript and css. They can either continue working on a pre-existing project, or start a new one. Once the description is mapped onto the chip using an automatic place and route tool, the user can then proceed to the design stage. The svg would be used to mill out the chip, and the json would help the user control the experiment later on. Once the user maps the hardware to their microfluidic chip, they can proceed to assembly where they would learn how to put all the pieces together.",2016
Cornell NY," We consulted with a dozen local farmers to build an app that has maximum impact in detecting the disease and providing useful data for tracking trends in cow health. Cowscope is made up of three sections: the somatic cell counter with on-the-farm mobile microscope attachment, the cost calculator, and cow data. Each section focuses on a different part of management for mastitis: detection, individual cow analysis, and overall herd analysis. The dairy industry is extremely strict about the concentration of these cells that can be in the milk farmers sell, and milk is thrown out if the somatic cell count (scc) is too high. If the scc is too high in a tank of milk, it is thrown out, and the farmer loses the entire income of the batch [1].",2016
EMW Street Bio," Here the concept of granular synthesis is used with the density data. Thus, it was switched to fm synthesis. 5 discrete areas are shown and sonified. Each cluster is assigned with a rhythmic sound by a different musical instrument. Each numbered audio file corresponds to the sonification of 4 out of 5 discrete areas shown above.",2016
Lethbridge, So why not spend some time looking at the part of our project that looks as good as you do? Perhaps check out some of our project results?,2016
McMasterU,Unable to retrieve McMasterU software.,2016
Northeastern," Unlike the info-rich but hardly sharable plasmid maps of geneious, snapgene, labgenius, benchling, savvy, etc., plasmid builder is a web-based tool that simplifies the process of adding and customizing plasmid parts and then exporting as html. The components of angularplasmid have been wrapped with a constructor so new plasmid parts and tracks can be updated from the browser; the two-way data-binding of angularjs allows for real time updates and changes. *there are some features of vivix’s angularplasmid that we left out for the sake of usability, so check out his library if you are comfortable with angularjs and want additional customizability. Using the download button, the full plasmid map is exportable as html-embeddable svg elements for inclusion in igem wikis. Length can be input as number of bps, or ending basepair location (can be changed with the settings button).",2016
Rice, The player has a gun that can focus in one direction and shoot a particle only at certain wavelengths to make the particle explode. Then the player must collect the emissions of the particle to gain points. This simulates real photoacoustic imaging in which particles excited by the right wavelength of light will emit another light wave that can read by an ultrasound machine. These particles can be contrast agents used in imaging blood vessels because heme is a natural contrast agent. Our team specifically uses the technology to image gut inflammation.,2016
Stanford-Brown," When supplied a list of dna or amino acid sequences representing proteins, the program will not only codon optimize the sequence for a user-defined species, but also remove any common restriction sites from the sequence. The program can also process multiple sequences, allowing the user to process a large number of sequences quickly and identifying which sequences have issues. Under the gibson assembly primer module, our program accepts a list of fragments to be stitched together, calculates the homology needed to gibson the fragments together, and designs primers for fragment homology pcr extension matching a user-defined melting temperature. These optimized protein dna sequences or gibson primers are then provided to the user in a text file. For ease of use, our program also reports errors and procedures in terminal and the output file.",2016
Toronto," This year, the university of toronto igem computational team has developed an ios application for colorimetric image analysis, usable on-the-go for even greater convenience and intuitive handling. Our app is compatible with colorimetric reaction data from any one-to-one colour change, including the gold detector implemented by our wet lab in the form of their cell-free paper-based biosensor. To illustrate, upon the conversion of yellow substrate (chlorophenol-red-beta-d-galactopyranoside) into purple product (chlorophenol red) within the paper disks of the biosensor (pardee et al. 2014)., where the intensity of the colour change corresponds directly to concentration of analyte, one of our wet lab members could take an iphone photograph in order to automatically determine the concentration of gold present. The values representing differences in colour and intensity are analyzed via a machine learning algorithm that has been trained using image datasets of molecules susceptible to colorimetric changes, over various concentrations.",2016
UCSC," It took us about a week to figure out all the components necessary to accomplish these two things. There were six components to this, we spent the first five weeks learning about them: first, what a server backend looks like, second, how to connect to a server (another computer), third, how to build a database, fourth, how to do basic html5 (mobile compatible) web pages, fifth, how to use bokeh, a data visualization module in python, sixth, how to let the user request specific information from the server: either causing the bioreactor to change values or updating a graph to a specific time range. By the end of the first five weeks we had a framework of a website, but looking back, there were so many pieces still to add (not to mention the fine tuning). To accomplish what we have done, each member was given a task to focus on. This parallel programming worked exceptionally well and by the end of the first five weeks the bioinformatics team felt ready to launch a site.",2016
UC Davis," The website allowed users to sign-up, select which track their project fits in, give a short description and designate sortable keywords about their project. It not only allowed users to see what teams may have a compatible project, it provides the contact information so that teams no longer have to sort through university directories or relying on teams wikis like other tools available. Igemmatch had over 50 teams registered, 6 of which have official collaborations at the jamboree, and promoted international collaborations that may have otherwise been unfeasible.",2016
UGA-Georgia," Our team took advantage of this toolbox to perform flux balance analysis on our organism methanococcus maripaludis. Besides the use of matlab for our metabolic modeling, another software was particularly helpful for this project. The rna fold webserver of the university of vienna was utilized to visualize mrna secondary structures. This consideration of intramolecular hydrogen bonding was incorporated into the project so that the effect of secondary structure on translational efficiency could also be examined as a factor.",2016
Virginia," Mut utilizes pyrosetta, autodock vina, and foldx to mutate, test, and rank protein structures based on docking scores. Mut first performs stability testing and docking to get baseline values for the future tests before it mutates the initial pdb file. At each iteration the residue is mutated to 17 other amino acids, not including cys, pro (as they induce kinks and are difficult to model) or itself. After mutagenesis is complete files undergo stability testing and docking to determine if the new mutant is stable and a better match for the ligand. Three programs are used to accomplish this task: pyrosetta conducts computational mutagenesis, foldx tests protein stability, and autodock vina performs protein-ligand docking.",2016
Waterloo," This feature of uag in comparison to the other stop codons can be used to demonstrate the greatest increase in readthrough rates [1]. Altering tgg to tag would have the smallest effect on the cfp sequence [2]. This is because uag tends to be misread by “promiscuous” trnatrp (gψa) which can result in the insertion of a tryptophan [2]. The codon caa in the +123 position is a known readthrough signal in yeast [4]. Due to limited amount of existing experimental data, we are unable to quantify the increase or decrease of stop codon suppression that would result from altering the -1 or -2 positions  [3].",2016
Yale, What does the script do? This includes licenses and documentation.,2016
AFCM-Egypt, We believe this tool will help other teams model their projects in an easy interactive way and will solve many of their technical issues.,2017
CGU Taiwan,Unable to retrieve CGU Taiwan software.,2017
CSMU NCHU Taiwan," We used android studioas a platform for development, a complete code is placed on github for reference and modification. Toxintalk.com is a website that allows producers and companies to search for their own products and check for any problems. Companies can find their products after users upload any information about the products onto the platform. To protect privacy and confidential information, companies can only log in to their specific account to search for their own items. This is to prevent leakage of information, to save companies and manufacturers from credential problems.",2017
Fudan," From doing calculations by hand to making simulations with computers, our tool to analyze biological systems has gained great advance during the last century. However, we find that many biologists, especially ‘future biologists’ are still struggling with a vast amount of scientific computation software. But most of seem to require special knowledge about programming or other things that we might not be familiar with, thus making it pretty hard to get our hands dirty before it gets frustrating. And thus nεtro is born, to help you design and explore the property of your own gene transcription network. Most importantly, nεtro enables you to manipulate the parameters in the model and get the response of the network in real time!",2017
HFLS H2Z Hangzhou," However, what follows next is usually another series of confusion and dejection: through discussions in the igem china online chat group and cgem conference, we have found that, igem teams, especially high school teams, usually get lost in the various kinds of data process methods. Basically, it discerns characteristics of datasets, and helps igem participants to select appropriate methods to process data. Team hfls_h2z hopes that this application will help high school igem participants to better process data. Particularly, we want to make an improvement to the methods that high igem participants use to process data. Web visual communication design based on user experience[j].",2017
HFUT-China," With the support of our backend database, we built up the searching engine. Furthermore, we also provide most similar teams for users. The operations are pretty simple which can be concluded as “3d”—drag, drop and done. Click the “run” button, you can get the result graph. By clicking the gene node or compound, you can get their information.",2017
Hong Kong-CUHK," Although this website can execute many functions to reduce repetitive works for user, careful examination of thermodynamic parameters and rna secondary structures is still encouraged to get a promising switch sequence. To help igemers get started, we would like to do a brief introduction on our website here. Users can also choose to produce some optional outputs, such as rare codon count, minimum free energy and numbers of paired and unpaired bases, which could be useful for ranking the resulting list of candidate toehold switches. Upon receiving the inputs, our web tool carries out a number of steps to design the toehold switches (rightfigure). A toehold switch is constructed based on the subsequence in this window and the other input parameters.",2017
HZAU-China," And we design a track bar below “start” button. Its meaning is based on different genetic circuit about oric switch. In the future, this panel’s parameters will be adjusted according to the data of microfluidic analysis results. Benefit from this part, we accomplished the combination of software and hardware, which means that we have associated “model-based simulation” with “real bacteria status”. In this panel, the light control strategy can also be set.",2017
IISER-Mohali-INDIA,Unable to retrieve IISER-Mohali-INDIA software.,2017
NAU-CHINA," In part two, we use the features which are selected in part one to train a machine learning model. In this way, we process more than 110 images and extract more than 45 features from each image. Then our problem is turned into binary classification, which belongs to machine learning. This way is called ‘k-fold cross validation’. Finally, we use svm to train a model, and have a total of 10 times 5-fold cross validation.",2017
NCKU Tainan," Sometimes fish farmers can not get accurate data in time and thereby can’t take actions immediately to prevent water quality from getting bad. Mostly android studio, mp android chart and google map api. Integrating accurate nitrate sensor and other sensors into our boat, it can send instant data to the server automatically and our app can demonstrate those data immediately. You will also receive the notification which reminds you to change e. coli powder everyday. In order to evoke the curiosity of elementary school students toward science and synthetic biology, we built this app with q&a game and snake game.",2017
NTHU Taiwan," In order to fulfill the purpose of data monitoring in periodically, we have to implement iot system to our device. Sensors (temperature, ph detector) collect data to our controller. After establishing an mcs account, we start to create our virtual device and data channel. So, when writing our arduino code and assign them with specific device id and device key, our data will be able to send to that data channel. The reason why we choose mediatek linkit™ one as our controller mainly because it has its own cloud platform mediatek cloud sandbox, which enable us to implement iot system to our device much easier.",2017
NYMU-Taipei,Unable to retrieve NYMU-Taipei software.,2017
Peking," However, it requires great effort to proceed from functional specifications to real plasmid vectors. Then, we used experimental data and modelling methods to evaluate the performance of candidate circuits and select the best solution. After the 2017 igem giant jamboree, we plan to continue working on the database to make it fully available for all users to access and contribute. During the preparations for igem 2017, we developed a tool intended to help users design sequential biological circuits for their customized objectives. After the user defines a series of sequential functions for the cell, the program returns one or more possible plasmid designs that, once put into a host cell, will execute the function exactly as the user defined.",2017
Shanghaitech," It is impossible for everyone to learn how to construct a plasmid or complete a molecular clone in a bio-lab. So our software is designed for who have great ideas on using biological components to fit their needs and want to get rid of doing tremendous works in wet-lab. Furthermore, people with no biological background have access to design their own biological circuits! With the help of our software, users can complete a real genetic circuits only by selecting several standard parts and linking them. We expect the user with different backgrounds will contribute many amazing designs, which significantly explore the potential of genetic circuits to solve practical problems.",2017
SSTi-SZGD," However, long term and/or overdose usage of pesticide could lead to contamination of the food products. As being a large agricultural country, pesticide residues contamination on agricultural products has always been an eye-catching food safety issue. Judgment standard: we used cholinesterase to soak filter paper overnight, made enzyme tablets, and made several different concentrations of organophosphorus pesticides standard samples as test samples. Through experiments, we recorded the color of each enzyme reaction. To this end, we have developed a app, which can be tested according to the color of the enzyme chip.",2017
SVCE CHENNAI, Teams spend often a significant amount of time and resources on characterizing their promoter using a fluorescent protein. We have built a machine learning based tool that’s capable of predicting the strength of sigma 70 promoters is e.coli. This tool is perfect for igem teams as the training data set we used is the 19 anderson promoters. The machine learning algorithm used is multi-variate linear regression with the parameters optimized through gradient descent. A good correlation co-efficient of 0.69 is observed on the cross-validation set indicating that the platform works as expected.,2017
Sydney Australia,Unable to retrieve Sydney Australia software.,2017
TAS Taipei," Imagine yourself as a wwtp manager and try our pr and biofilm calculators below! Try the biofilm_runner calculator below! Try the reversebiofilm_runner calculator below! Enter as many significant digits as possible for more accurate results. To inspect the code of each .jar files, unzip with tools like 7zip or winzip and then use bluej (free java ide) to open the package.",2017
Worldshaper-XSHS," Quas sit expedita, iusto repellendus cumque, officia architecto consequatur illo fuga eum sed ut autem eos voluptas. Minus nesciunt, sint, animi illum quo ab voluptate esse delectus unde maiores iure, quasi a suscipit ipsam aliquid voluptatem. Perspiciatis eveniet, pariatur illum aut cum dolor neque consequatur error aliquid facilis in quasi temporibus assumenda tempore, doloremque autem saepe enim nihil. Voluptates asperiores ullam voluptate quas similique ratione quia hic, eum distinctio laboriosam, consectetur tempora voluptatibus optio natus cumque est necessitatibus dolore alias. Neque doloribus ea, id reprehenderit alias saepe debitis eligendi molestias odit, nesciunt rem.",2017
Bielefeld-CeBiTec," Oxford nanopore sequencing data is processed by icg to identify unnatural base pairs in a given target sequence. As an orthogonal method, our mutational analysis xplorer (m.a.x) utilizes a customized database to find a suitable set of restriction enzymes for our enzyme based detection system. In addition, m.a.x represents a low-cost alternative for the analysis of mutations at a specific position, allowing all igem teams to conduct research on unnatural base pairs. For the analysis of our experiments with isog and isocm, examined if oxford nanopore sequencing is suitable for sequencing dna containing unnatural bases. Therefore, we developed a software called ""icg"" for the analysis of oxford nanopore sequencing data of dna containing unnatural bases, including data processing and evaluation.",2017
BOKU-Vienna,Unable to retrieve BOKU-Vienna software.,2017
Bordeaux," It is based on new generation sequencing (ngs) methods and allows the study of gene expression. One of them by walter gilbert (usa) and another one by frederick sanger (uk), they both obtained the chemistry nobel prize in 1980. From the 90’s several new methods were developed to increase the performances and decrease the costs of sequencing. This year, for the igem competition we focused on one of the based ngs method, which is rna-seq (figure 1). With ngs development, a huge amount of data became available to scientists.",2017
Bristol," Ide is a useful tool we have created to make wiki editing easier and faster. We initially found wiki editing to be slow and frustrating, as previewing or uploading wiki pages on the igem website after making only small changes takes time. Once your wiki page is finished, the code can easily be uploaded to the igem website. Many teams used our ide software to help them develop their wiki, and gave us feedback so that we could improve the software. A list of teams and the feedback they gave can be found on our collaborations        page.",2017
CLSB-UK," It helps scientists look up parts from the registry, reads step-by-step protocol instructions and can lookup other igem teams. They also serve as great tools in explaining the model to other people.",2017
Cologne-Duesseldorf," The package uses  primer3 to calculate the thermodynamic characteristics of the primer pair. The c-terminal matrix import corresponds to  pex5 import, the n-terminal to pex7. The c-terminal integration corresponds to the  pex3/pex19-dependent pathway, the n-terminal integration to the  er-dependent pathway. Finally the output screen shows the primer sequences, the respective melting and  hairpin temperatures of the primers and the temperature for dimer formation. Note that the hairpin and dimer calculations are done without the added targeting sequences, as they can easily exceed the 60 bp limit for primer3.",2017
DTU-Denmark," The purpose of the spectrophotometer was to quantify the results by creating a controlled uniform environment for every test. The app is the spectrophotometer’s brain – the idea was to create a simple app so that even operators with little specialized knowledge of snake venom could still utilise it. The sv detector allows the operator to simply test the incubated samples for the relative amount of colour that is present in every sample. The instructions are also simplified by calling the three different substrates as 1, 2, and 3. These substrates were chosen from the peptide screening as they enable us to use logic in order to distinguish between the three chosen snakes.",2017
EPFL," ""toehold switches: de-novo-designed regulators of gene expression."" ""rapid, low-cost detection of zika virus using programmable biomolecular components."" Cell 165.5 (2016): 1255-1266. An algorithm for computing nucleic acid base-pairing probabilities including pseudoknots. A partition function algorithm for nucleic acid secondary structure including pseudoknots.",2017
Grenoble-Alpes," The home page of this application is represented below with its three different buttons: ""maps"", ""data"" and ""analysis"". ""maps"" fetch the data stored in the database and display them at every update. ""data"" fetch the data stored in the database and display them at every update. A histogram will show the evolution of cholera cases as time passes and it will also show the number of tests made during a given week. There will be a histogram per month (4 weeks roughly) per country.",2017
Heidelberg," The heart of our software is deeprotein, a deep neural network trained on ~10 million protein sequences and able to infer sequence-function relationships from raw sequence data with high accuracy. By interfacing deeprotein with our genetic algorithm gaia, we – for the first time - established a fully closed, in silico evolution cycle driven by an intelligent network. We used aigem to successfully modulate the catalytic efficiency of β-lactamases, thereby even producing variants which highly outperform the wild type enzyme. To demonstrate aigem’s ability for generating functionality de novo, we created a novel, highly efficient β-galactosidase purely by in silico evolution of a β-glucuronidase parental sequence. Finally, as part of our integrated human practices project, we implemented safetynet, a deeprotein-based web application safeguarding directed evolution experiments.",2017
Munich," First, the secondary structure of the crrna needed for cas13a activity needs to be verified. ""(2007) siam rev, 49:65-88. ""an algorithm for computing nucleic acid base-pairing probabilities including pseudoknots."" ""a partition function algorithm for nucleic acid secondary structure including pseudoknots."" (2003) j comput chem, 24:1664-1677.",2017
Oxford," We envisage our project being able to pave the way for quick, cheap, and unambiguous serological testing that does not dependent on antibody detection, making it ideal for immunocompromised patients as well as any diseases that lack antigenically detectable biomarkers. We have created a simple software tool to aid the expansion of our platform technology, we aim to make the software open source to allow continual addition of the diseases and their protease-based biomarkers and consequently ensure the tool remains date with the the most recent research. Enter the disease name, parasite or specific protease to find the cleavage sequence of protease specific to the disease of interest and how our system may be applicable. Pgvgg - elastin) or between lys-ile (e.g.",2017
